,timestamps,dc_power,capacity_factor
2024-09-15 20:00:00,2017-09-16 20:00:00+00:00,0.0,0.0
2024-09-15 21:00:00,2017-09-16 21:00:00+00:00,0.0,0.0
2024-09-15 22:00:00,2017-09-16 22:00:00+00:00,0.0,0.0
2024-09-15 23:00:00,2017-09-16 23:00:00+00:00,0.0,0.0
2024-09-16 00:00:00,2017-09-17 00:00:00+00:00,0.0,0.0
2024-09-16 01:00:00,2017-09-17 01:00:00+00:00,0.0,0.0
2024-09-16 02:00:00,2017-09-17 02:00:00+00:00,0.0,0.0
2024-09-16 03:00:00,2017-09-17 03:00:00+00:00,0.0,0.0
2024-09-16 04:00:00,2017-09-17 04:00:00+00:00,0.0,0.0
2024-09-16 05:00:00,2017-09-17 05:00:00+00:00,0.0,0.0
2024-09-16 06:00:00,2017-09-17 06:00:00+00:00,26.468,0.12
2024-09-16 07:00:00,2017-09-17 07:00:00+00:00,30.878,0.141
2024-09-16 08:00:00,2017-09-17 08:00:00+00:00,7.38,0.034
2024-09-16 09:00:00,2017-09-17 09:00:00+00:00,114.735,0.522
2024-09-16 10:00:00,2017-09-17 10:00:00+00:00,86.483,0.394
2024-09-16 11:00:00,2017-09-17 11:00:00+00:00,51.863,0.236
2024-09-16 12:00:00,2017-09-17 12:00:00+00:00,23.323,0.106
2024-09-16 13:00:00,2017-09-17 13:00:00+00:00,34.226,0.156
2024-09-16 14:00:00,2017-09-17 14:00:00+00:00,36.483,0.166
2024-09-16 15:00:00,2017-09-17 15:00:00+00:00,18.971,0.086
2024-09-16 16:00:00,2017-09-17 16:00:00+00:00,9.102,0.041
2024-09-16 17:00:00,2017-09-17 17:00:00+00:00,0.0,0.0
2024-09-16 18:00:00,2017-09-17 18:00:00+00:00,0.0,0.0
2024-09-16 19:00:00,2017-09-17 19:00:00+00:00,0.0,0.0
2024-09-16 20:00:00,2017-09-17 20:00:00+00:00,0.0,0.0
2024-09-16 21:00:00,2017-09-17 21:00:00+00:00,0.0,0.0
2024-09-16 22:00:00,2017-09-17 22:00:00+00:00,0.0,0.0
2024-09-16 23:00:00,2017-09-17 23:00:00+00:00,0.0,0.0
2024-09-17 00:00:00,2017-09-18 00:00:00+00:00,0.0,0.0
2024-09-17 01:00:00,2017-09-18 01:00:00+00:00,0.0,0.0
2024-09-17 02:00:00,2017-09-18 02:00:00+00:00,0.0,0.0
2024-09-17 03:00:00,2017-09-18 03:00:00+00:00,0.0,0.0
2024-09-17 04:00:00,2017-09-18 04:00:00+00:00,0.0,0.0
2024-09-17 05:00:00,2017-09-18 05:00:00+00:00,0.0,0.0
2024-09-17 06:00:00,2017-09-18 06:00:00+00:00,54.437,0.248
2024-09-17 07:00:00,2017-09-18 07:00:00+00:00,119.074,0.542
2024-09-17 08:00:00,2017-09-18 08:00:00+00:00,76.679,0.349
2024-09-17 09:00:00,2017-09-18 09:00:00+00:00,97.224,0.443
2024-09-17 10:00:00,2017-09-18 10:00:00+00:00,75.123,0.342
2024-09-17 11:00:00,2017-09-18 11:00:00+00:00,88.04,0.401
2024-09-17 12:00:00,2017-09-18 12:00:00+00:00,63.157,0.288
2024-09-17 13:00:00,2017-09-18 13:00:00+00:00,44.241,0.201
2024-09-17 14:00:00,2017-09-18 14:00:00+00:00,36.891,0.168
2024-09-17 15:00:00,2017-09-18 15:00:00+00:00,25.635,0.117
2024-09-17 16:00:00,2017-09-18 16:00:00+00:00,10.161,0.046
2024-09-17 17:00:00,2017-09-18 17:00:00+00:00,0.0,0.0
2024-09-17 18:00:00,2017-09-18 18:00:00+00:00,0.0,0.0
2024-09-17 19:00:00,2017-09-18 19:00:00+00:00,0.0,0.0
2024-09-17 20:00:00,2017-09-18 20:00:00+00:00,0.0,0.0
2024-09-17 21:00:00,2017-09-18 21:00:00+00:00,0.0,0.0
2024-09-17 22:00:00,2017-09-18 22:00:00+00:00,0.0,0.0
2024-09-17 23:00:00,2017-09-18 23:00:00+00:00,0.0,0.0
2024-09-18 00:00:00,2017-09-19 00:00:00+00:00,0.0,0.0
2024-09-18 01:00:00,2017-09-19 01:00:00+00:00,0.0,0.0
2024-09-18 02:00:00,2017-09-19 02:00:00+00:00,0.0,0.0
2024-09-18 03:00:00,2017-09-19 03:00:00+00:00,0.0,0.0
2024-09-18 04:00:00,2017-09-19 04:00:00+00:00,0.0,0.0
2024-09-18 05:00:00,2017-09-19 05:00:00+00:00,0.0,0.0
2024-09-18 06:00:00,2017-09-19 06:00:00+00:00,109.048,0.496
2024-09-18 07:00:00,2017-09-19 07:00:00+00:00,148.619,0.677
2024-09-18 08:00:00,2017-09-19 08:00:00+00:00,159.419,0.726
2024-09-18 09:00:00,2017-09-19 09:00:00+00:00,148.583,0.676
2024-09-18 10:00:00,2017-09-19 10:00:00+00:00,102.094,0.465
2024-09-18 11:00:00,2017-09-19 11:00:00+00:00,84.112,0.383
2024-09-18 12:00:00,2017-09-19 12:00:00+00:00,63.815,0.291
2024-09-18 13:00:00,2017-09-19 13:00:00+00:00,28.873,0.131
2024-09-18 14:00:00,2017-09-19 14:00:00+00:00,31.879,0.145
2024-09-18 15:00:00,2017-09-19 15:00:00+00:00,18.291,0.083
2024-09-18 16:00:00,2017-09-19 16:00:00+00:00,6.871,0.031
2024-09-18 17:00:00,2017-09-19 17:00:00+00:00,0.0,0.0
2024-09-18 18:00:00,2017-09-19 18:00:00+00:00,0.0,0.0
2024-09-18 19:00:00,2017-09-19 19:00:00+00:00,0.0,0.0
2024-09-18 20:00:00,2017-09-19 20:00:00+00:00,0.0,0.0
2024-09-18 21:00:00,2017-09-19 21:00:00+00:00,0.0,0.0
2024-09-18 22:00:00,2017-09-19 22:00:00+00:00,0.0,0.0
2024-09-18 23:00:00,2017-09-19 23:00:00+00:00,0.0,0.0
2024-09-19 00:00:00,2017-09-20 00:00:00+00:00,0.0,0.0
2024-09-19 01:00:00,2017-09-20 01:00:00+00:00,0.0,0.0
2024-09-19 02:00:00,2017-09-20 02:00:00+00:00,0.0,0.0
2024-09-19 03:00:00,2017-09-20 03:00:00+00:00,0.0,0.0
2024-09-19 04:00:00,2017-09-20 04:00:00+00:00,0.0,0.0
2024-09-19 05:00:00,2017-09-20 05:00:00+00:00,0.0,0.0
2024-09-19 06:00:00,2017-09-20 06:00:00+00:00,115.052,0.524
2024-09-19 07:00:00,2017-09-20 07:00:00+00:00,28.801,0.131
2024-09-19 08:00:00,2017-09-20 08:00:00+00:00,53.765,0.245
2024-09-19 09:00:00,2017-09-20 09:00:00+00:00,100.836,0.459
2024-09-19 10:00:00,2017-09-20 10:00:00+00:00,64.237,0.292
2024-09-19 11:00:00,2017-09-20 11:00:00+00:00,71.08,0.324
2024-09-19 12:00:00,2017-09-20 12:00:00+00:00,61.659,0.281
2024-09-19 13:00:00,2017-09-20 13:00:00+00:00,44.959,0.205
2024-09-19 14:00:00,2017-09-20 14:00:00+00:00,9.281,0.042
2024-09-19 15:00:00,2017-09-20 15:00:00+00:00,9.337,0.043
2024-09-19 16:00:00,2017-09-20 16:00:00+00:00,6.148,0.028
2024-09-19 17:00:00,2017-09-20 17:00:00+00:00,0.0,0.0
2024-09-19 18:00:00,2017-09-20 18:00:00+00:00,0.0,0.0
2024-09-19 19:00:00,2017-09-20 19:00:00+00:00,0.0,0.0
2024-09-19 20:00:00,2017-09-20 20:00:00+00:00,0.0,0.0
2024-09-19 21:00:00,2017-09-20 21:00:00+00:00,0.0,0.0
2024-09-19 22:00:00,2017-09-20 22:00:00+00:00,0.0,0.0
2024-09-19 23:00:00,2017-09-20 23:00:00+00:00,0.0,0.0
2024-09-20 00:00:00,2017-09-21 00:00:00+00:00,0.0,0.0
2024-09-20 01:00:00,2017-09-21 01:00:00+00:00,0.0,0.0
2024-09-20 02:00:00,2017-09-21 02:00:00+00:00,0.0,0.0
2024-09-20 03:00:00,2017-09-21 03:00:00+00:00,0.0,0.0
2024-09-20 04:00:00,2017-09-21 04:00:00+00:00,0.0,0.0
2024-09-20 05:00:00,2017-09-21 05:00:00+00:00,0.0,0.0
2024-09-20 06:00:00,2017-09-21 06:00:00+00:00,39.261,0.179
2024-09-20 07:00:00,2017-09-21 07:00:00+00:00,103.62,0.472
2024-09-20 08:00:00,2017-09-21 08:00:00+00:00,152.424,0.694
2024-09-20 09:00:00,2017-09-21 09:00:00+00:00,147.297,0.671
2024-09-20 10:00:00,2017-09-21 10:00:00+00:00,126.496,0.576
2024-09-20 11:00:00,2017-09-21 11:00:00+00:00,92.959,0.423
2024-09-20 12:00:00,2017-09-21 12:00:00+00:00,59.029,0.269
2024-09-20 13:00:00,2017-09-21 13:00:00+00:00,21.503,0.098
2024-09-20 14:00:00,2017-09-21 14:00:00+00:00,34.621,0.158
2024-09-20 15:00:00,2017-09-21 15:00:00+00:00,15.887,0.072
2024-09-20 16:00:00,2017-09-21 16:00:00+00:00,7.998,0.036
2024-09-20 17:00:00,2017-09-21 17:00:00+00:00,0.0,0.0
2024-09-20 18:00:00,2017-09-21 18:00:00+00:00,0.0,0.0
2024-09-20 19:00:00,2017-09-21 19:00:00+00:00,0.0,0.0
2024-09-20 20:00:00,2017-09-21 20:00:00+00:00,0.0,0.0
2024-09-20 21:00:00,2017-09-21 21:00:00+00:00,0.0,0.0
2024-09-20 22:00:00,2017-09-21 22:00:00+00:00,0.0,0.0
2024-09-20 23:00:00,2017-09-21 23:00:00+00:00,0.0,0.0
2024-09-21 00:00:00,2017-09-22 00:00:00+00:00,0.0,0.0
2024-09-21 01:00:00,2017-09-22 01:00:00+00:00,0.0,0.0
2024-09-21 02:00:00,2017-09-22 02:00:00+00:00,0.0,0.0
2024-09-21 03:00:00,2017-09-22 03:00:00+00:00,0.0,0.0
2024-09-21 04:00:00,2017-09-22 04:00:00+00:00,0.0,0.0
2024-09-21 05:00:00,2017-09-22 05:00:00+00:00,0.0,0.0
2024-09-21 06:00:00,2017-09-22 06:00:00+00:00,99.142,0.451
2024-09-21 07:00:00,2017-09-22 07:00:00+00:00,139.607,0.636
2024-09-21 08:00:00,2017-09-22 08:00:00+00:00,150.082,0.683
2024-09-21 09:00:00,2017-09-22 09:00:00+00:00,146.529,0.667
2024-09-21 10:00:00,2017-09-22 10:00:00+00:00,126.556,0.576
2024-09-21 11:00:00,2017-09-22 11:00:00+00:00,93.748,0.427
2024-09-21 12:00:00,2017-09-22 12:00:00+00:00,50.518,0.23
2024-09-21 13:00:00,2017-09-22 13:00:00+00:00,14.636,0.067
2024-09-21 14:00:00,2017-09-22 14:00:00+00:00,15.168,0.069
2024-09-21 15:00:00,2017-09-22 15:00:00+00:00,10.526,0.048
2024-09-21 16:00:00,2017-09-22 16:00:00+00:00,7.417,0.034
2024-09-21 17:00:00,2017-09-22 17:00:00+00:00,0.0,0.0
2024-09-21 18:00:00,2017-09-22 18:00:00+00:00,0.0,0.0
2024-09-21 19:00:00,2017-09-22 19:00:00+00:00,0.0,0.0
2024-09-21 20:00:00,2017-09-22 20:00:00+00:00,0.0,0.0
2024-09-21 21:00:00,2017-09-22 21:00:00+00:00,0.0,0.0
2024-09-21 22:00:00,2017-09-22 22:00:00+00:00,0.0,0.0
2024-09-21 23:00:00,2017-09-22 23:00:00+00:00,0.0,0.0
2024-09-22 00:00:00,2017-09-23 00:00:00+00:00,0.0,0.0
2024-09-22 01:00:00,2017-09-23 01:00:00+00:00,0.0,0.0
2024-09-22 02:00:00,2017-09-23 02:00:00+00:00,0.0,0.0
2024-09-22 03:00:00,2017-09-23 03:00:00+00:00,0.0,0.0
2024-09-22 04:00:00,2017-09-23 04:00:00+00:00,0.0,0.0
2024-09-22 05:00:00,2017-09-23 05:00:00+00:00,0.0,0.0
2024-09-22 06:00:00,2017-09-23 06:00:00+00:00,101.12,0.46
2024-09-22 07:00:00,2017-09-23 07:00:00+00:00,139.795,0.636
2024-09-22 08:00:00,2017-09-23 08:00:00+00:00,149.678,0.681
2024-09-22 09:00:00,2017-09-23 09:00:00+00:00,143.901,0.655
2024-09-22 10:00:00,2017-09-23 10:00:00+00:00,127.173,0.579
2024-09-22 11:00:00,2017-09-23 11:00:00+00:00,91.99,0.419
2024-09-22 12:00:00,2017-09-23 12:00:00+00:00,48.946,0.223
2024-09-22 13:00:00,2017-09-23 13:00:00+00:00,18.824,0.086
2024-09-22 14:00:00,2017-09-23 14:00:00+00:00,17.654,0.08
2024-09-22 15:00:00,2017-09-23 15:00:00+00:00,14.021,0.064
2024-09-22 16:00:00,2017-09-23 16:00:00+00:00,8.446,0.038
2024-09-22 17:00:00,2017-09-23 17:00:00+00:00,0.0,0.0
2024-09-22 18:00:00,2017-09-23 18:00:00+00:00,0.0,0.0
2024-09-22 19:00:00,2017-09-23 19:00:00+00:00,0.0,0.0
2024-09-22 20:00:00,2017-09-23 20:00:00+00:00,0.0,0.0
2024-09-22 21:00:00,2017-09-23 21:00:00+00:00,0.0,0.0
2024-09-22 22:00:00,2017-09-23 22:00:00+00:00,0.0,0.0
2024-09-22 23:00:00,2017-09-23 23:00:00+00:00,0.0,0.0
2024-09-23 00:00:00,2017-09-24 00:00:00+00:00,0.0,0.0
2024-09-23 01:00:00,2017-09-24 01:00:00+00:00,0.0,0.0
2024-09-23 02:00:00,2017-09-24 02:00:00+00:00,0.0,0.0
2024-09-23 03:00:00,2017-09-24 03:00:00+00:00,0.0,0.0
2024-09-23 04:00:00,2017-09-24 04:00:00+00:00,0.0,0.0
2024-09-23 05:00:00,2017-09-24 05:00:00+00:00,0.0,0.0
2024-09-23 06:00:00,2017-09-24 06:00:00+00:00,114.101,0.519
2024-09-23 07:00:00,2017-09-24 07:00:00+00:00,134.694,0.613
2024-09-23 08:00:00,2017-09-24 08:00:00+00:00,145.577,0.663
2024-09-23 09:00:00,2017-09-24 09:00:00+00:00,141.378,0.644
2024-09-23 10:00:00,2017-09-24 10:00:00+00:00,119.976,0.546
2024-09-23 11:00:00,2017-09-24 11:00:00+00:00,90.705,0.413
2024-09-23 12:00:00,2017-09-24 12:00:00+00:00,48.491,0.221
2024-09-23 13:00:00,2017-09-24 13:00:00+00:00,13.662,0.062
2024-09-23 14:00:00,2017-09-24 14:00:00+00:00,18.894,0.086
2024-09-23 15:00:00,2017-09-24 15:00:00+00:00,20.757,0.094
2024-09-23 16:00:00,2017-09-24 16:00:00+00:00,7.535,0.034
2024-09-23 17:00:00,2017-09-24 17:00:00+00:00,0.0,0.0
2024-09-23 18:00:00,2017-09-24 18:00:00+00:00,0.0,0.0
2024-09-23 19:00:00,2017-09-24 19:00:00+00:00,0.0,0.0
2024-09-23 20:00:00,2017-09-24 20:00:00+00:00,0.0,0.0
2024-09-23 21:00:00,2017-09-24 21:00:00+00:00,0.0,0.0
2024-09-23 22:00:00,2017-09-24 22:00:00+00:00,0.0,0.0
2024-09-23 23:00:00,2017-09-24 23:00:00+00:00,0.0,0.0
2024-09-24 00:00:00,2017-09-25 00:00:00+00:00,0.0,0.0
2024-09-24 01:00:00,2017-09-25 01:00:00+00:00,0.0,0.0
2024-09-24 02:00:00,2017-09-25 02:00:00+00:00,0.0,0.0
2024-09-24 03:00:00,2017-09-25 03:00:00+00:00,0.0,0.0
2024-09-24 04:00:00,2017-09-25 04:00:00+00:00,0.0,0.0
2024-09-24 05:00:00,2017-09-25 05:00:00+00:00,0.0,0.0
2024-09-24 06:00:00,2017-09-25 06:00:00+00:00,9.194,0.042
2024-09-24 07:00:00,2017-09-25 07:00:00+00:00,24.837,0.113
2024-09-24 08:00:00,2017-09-25 08:00:00+00:00,18.943,0.086
2024-09-24 09:00:00,2017-09-25 09:00:00+00:00,17.431,0.079
2024-09-24 10:00:00,2017-09-25 10:00:00+00:00,15.819,0.072
2024-09-24 11:00:00,2017-09-25 11:00:00+00:00,21.126,0.096
2024-09-24 12:00:00,2017-09-25 12:00:00+00:00,14.751,0.067
2024-09-24 13:00:00,2017-09-25 13:00:00+00:00,17.857,0.081
2024-09-24 14:00:00,2017-09-25 14:00:00+00:00,11.734,0.053
2024-09-24 15:00:00,2017-09-25 15:00:00+00:00,4.382,0.02
2024-09-24 16:00:00,2017-09-25 16:00:00+00:00,2.968,0.014
2024-09-24 17:00:00,2017-09-25 17:00:00+00:00,0.0,0.0
2024-09-24 18:00:00,2017-09-25 18:00:00+00:00,0.0,0.0
2024-09-24 19:00:00,2017-09-25 19:00:00+00:00,0.0,0.0
2024-09-24 20:00:00,2017-09-25 20:00:00+00:00,0.0,0.0
2024-09-24 21:00:00,2017-09-25 21:00:00+00:00,0.0,0.0
2024-09-24 22:00:00,2017-09-25 22:00:00+00:00,0.0,0.0
2024-09-24 23:00:00,2017-09-25 23:00:00+00:00,0.0,0.0
2024-09-25 00:00:00,2017-09-26 00:00:00+00:00,0.0,0.0
2024-09-25 01:00:00,2017-09-26 01:00:00+00:00,0.0,0.0
2024-09-25 02:00:00,2017-09-26 02:00:00+00:00,0.0,0.0
2024-09-25 03:00:00,2017-09-26 03:00:00+00:00,0.0,0.0
2024-09-25 04:00:00,2017-09-26 04:00:00+00:00,0.0,0.0
2024-09-25 05:00:00,2017-09-26 05:00:00+00:00,0.0,0.0
2024-09-25 06:00:00,2017-09-26 06:00:00+00:00,1.764,0.008
2024-09-25 07:00:00,2017-09-26 07:00:00+00:00,20.14,0.092
2024-09-25 08:00:00,2017-09-26 08:00:00+00:00,22.804,0.104
2024-09-25 09:00:00,2017-09-26 09:00:00+00:00,26.616,0.121
2024-09-25 10:00:00,2017-09-26 10:00:00+00:00,28.269,0.129
2024-09-25 11:00:00,2017-09-26 11:00:00+00:00,18.763,0.085
2024-09-25 12:00:00,2017-09-26 12:00:00+00:00,27.399,0.125
2024-09-25 13:00:00,2017-09-26 13:00:00+00:00,32.94,0.15
2024-09-25 14:00:00,2017-09-26 14:00:00+00:00,22.445,0.102
2024-09-25 15:00:00,2017-09-26 15:00:00+00:00,18.816,0.086
2024-09-25 16:00:00,2017-09-26 16:00:00+00:00,2.262,0.01
2024-09-25 17:00:00,2017-09-26 17:00:00+00:00,0.0,0.0
2024-09-25 18:00:00,2017-09-26 18:00:00+00:00,0.0,0.0
2024-09-25 19:00:00,2017-09-26 19:00:00+00:00,0.0,0.0
2024-09-25 20:00:00,2017-09-26 20:00:00+00:00,0.0,0.0
2024-09-25 21:00:00,2017-09-26 21:00:00+00:00,0.0,0.0
2024-09-25 22:00:00,2017-09-26 22:00:00+00:00,0.0,0.0
2024-09-25 23:00:00,2017-09-26 23:00:00+00:00,0.0,0.0
2024-09-26 00:00:00,2017-09-27 00:00:00+00:00,0.0,0.0
2024-09-26 01:00:00,2017-09-27 01:00:00+00:00,0.0,0.0
2024-09-26 02:00:00,2017-09-27 02:00:00+00:00,0.0,0.0
2024-09-26 03:00:00,2017-09-27 03:00:00+00:00,0.0,0.0
2024-09-26 04:00:00,2017-09-27 04:00:00+00:00,0.0,0.0
2024-09-26 05:00:00,2017-09-27 05:00:00+00:00,0.0,0.0
2024-09-26 06:00:00,2017-09-27 06:00:00+00:00,2.451,0.011
2024-09-26 07:00:00,2017-09-27 07:00:00+00:00,3.703,0.017
2024-09-26 08:00:00,2017-09-27 08:00:00+00:00,12.316,0.056
2024-09-26 09:00:00,2017-09-27 09:00:00+00:00,20.216,0.092
2024-09-26 10:00:00,2017-09-27 10:00:00+00:00,18.503,0.084
2024-09-26 11:00:00,2017-09-27 11:00:00+00:00,19.484,0.089
2024-09-26 12:00:00,2017-09-27 12:00:00+00:00,22.338,0.102
2024-09-26 13:00:00,2017-09-27 13:00:00+00:00,24.902,0.113
2024-09-26 14:00:00,2017-09-27 14:00:00+00:00,12.929,0.059
2024-09-26 15:00:00,2017-09-27 15:00:00+00:00,12.919,0.059
2024-09-26 16:00:00,2017-09-27 16:00:00+00:00,1.599,0.007
2024-09-26 17:00:00,2017-09-27 17:00:00+00:00,0.0,0.0
2024-09-26 18:00:00,2017-09-27 18:00:00+00:00,0.0,0.0
2024-09-26 19:00:00,2017-09-27 19:00:00+00:00,0.0,0.0
2024-09-26 20:00:00,2017-09-27 20:00:00+00:00,0.0,0.0
2024-09-26 21:00:00,2017-09-27 21:00:00+00:00,0.0,0.0
2024-09-26 22:00:00,2017-09-27 22:00:00+00:00,0.0,0.0
2024-09-26 23:00:00,2017-09-27 23:00:00+00:00,0.0,0.0
2024-09-27 00:00:00,2017-09-28 00:00:00+00:00,0.0,0.0
2024-09-27 01:00:00,2017-09-28 01:00:00+00:00,0.0,0.0
2024-09-27 02:00:00,2017-09-28 02:00:00+00:00,0.0,0.0
2024-09-27 03:00:00,2017-09-28 03:00:00+00:00,0.0,0.0
2024-09-27 04:00:00,2017-09-28 04:00:00+00:00,0.0,0.0
2024-09-27 05:00:00,2017-09-28 05:00:00+00:00,0.0,0.0
2024-09-27 06:00:00,2017-09-28 06:00:00+00:00,5.88,0.027
2024-09-27 07:00:00,2017-09-28 07:00:00+00:00,12.132,0.055
2024-09-27 08:00:00,2017-09-28 08:00:00+00:00,20.771,0.095
2024-09-27 09:00:00,2017-09-28 09:00:00+00:00,11.229,0.051
2024-09-27 10:00:00,2017-09-28 10:00:00+00:00,15.819,0.072
2024-09-27 11:00:00,2017-09-28 11:00:00+00:00,14.978,0.068
2024-09-27 12:00:00,2017-09-28 12:00:00+00:00,9.388,0.043
2024-09-27 13:00:00,2017-09-28 13:00:00+00:00,10.011,0.046
2024-09-27 14:00:00,2017-09-28 14:00:00+00:00,6.667,0.03
2024-09-27 15:00:00,2017-09-28 15:00:00+00:00,4.353,0.02
2024-09-27 16:00:00,2017-09-28 16:00:00+00:00,5.592,0.025
2024-09-27 17:00:00,2017-09-28 17:00:00+00:00,0.0,0.0
2024-09-27 18:00:00,2017-09-28 18:00:00+00:00,0.0,0.0
2024-09-27 19:00:00,2017-09-28 19:00:00+00:00,0.0,0.0
2024-09-27 20:00:00,2017-09-28 20:00:00+00:00,0.0,0.0
2024-09-27 21:00:00,2017-09-28 21:00:00+00:00,0.0,0.0
2024-09-27 22:00:00,2017-09-28 22:00:00+00:00,0.0,0.0
2024-09-27 23:00:00,2017-09-28 23:00:00+00:00,0.0,0.0
2024-09-28 00:00:00,2017-09-29 00:00:00+00:00,0.0,0.0
2024-09-28 01:00:00,2017-09-29 01:00:00+00:00,0.0,0.0
2024-09-28 02:00:00,2017-09-29 02:00:00+00:00,0.0,0.0
2024-09-28 03:00:00,2017-09-29 03:00:00+00:00,0.0,0.0
2024-09-28 04:00:00,2017-09-29 04:00:00+00:00,0.0,0.0
2024-09-28 05:00:00,2017-09-29 05:00:00+00:00,0.0,0.0
2024-09-28 06:00:00,2017-09-29 06:00:00+00:00,33.757,0.154
2024-09-28 07:00:00,2017-09-29 07:00:00+00:00,58.278,0.265
2024-09-28 08:00:00,2017-09-29 08:00:00+00:00,100.627,0.458
2024-09-28 09:00:00,2017-09-29 09:00:00+00:00,38.733,0.176
2024-09-28 10:00:00,2017-09-29 10:00:00+00:00,34.155,0.155
2024-09-28 11:00:00,2017-09-29 11:00:00+00:00,38.114,0.174
2024-09-28 12:00:00,2017-09-29 12:00:00+00:00,34.433,0.157
2024-09-28 13:00:00,2017-09-29 13:00:00+00:00,36.634,0.167
2024-09-28 14:00:00,2017-09-29 14:00:00+00:00,12.711,0.058
2024-09-28 15:00:00,2017-09-29 15:00:00+00:00,19.36,0.088
2024-09-28 16:00:00,2017-09-29 16:00:00+00:00,5.917,0.027
2024-09-28 17:00:00,2017-09-29 17:00:00+00:00,0.0,0.0
2024-09-28 18:00:00,2017-09-29 18:00:00+00:00,0.0,0.0
2024-09-28 19:00:00,2017-09-29 19:00:00+00:00,0.0,0.0
2024-09-28 20:00:00,2017-09-29 20:00:00+00:00,0.0,0.0
2024-09-28 21:00:00,2017-09-29 21:00:00+00:00,0.0,0.0
2024-09-28 22:00:00,2017-09-29 22:00:00+00:00,0.0,0.0
2024-09-28 23:00:00,2017-09-29 23:00:00+00:00,0.0,0.0
2024-09-29 00:00:00,2017-09-30 00:00:00+00:00,0.0,0.0
2024-09-29 01:00:00,2017-09-30 01:00:00+00:00,0.0,0.0
2024-09-29 02:00:00,2017-09-30 02:00:00+00:00,0.0,0.0
2024-09-29 03:00:00,2017-09-30 03:00:00+00:00,0.0,0.0
2024-09-29 04:00:00,2017-09-30 04:00:00+00:00,0.0,0.0
2024-09-29 05:00:00,2017-09-30 05:00:00+00:00,0.0,0.0
2024-09-29 06:00:00,2017-09-30 06:00:00+00:00,16.97,0.077
2024-09-29 07:00:00,2017-09-30 07:00:00+00:00,39.111,0.178
2024-09-29 08:00:00,2017-09-30 08:00:00+00:00,44.827,0.204
2024-09-29 09:00:00,2017-09-30 09:00:00+00:00,41.817,0.19
2024-09-29 10:00:00,2017-09-30 10:00:00+00:00,64.482,0.294
2024-09-29 11:00:00,2017-09-30 11:00:00+00:00,73.843,0.336
2024-09-29 12:00:00,2017-09-30 12:00:00+00:00,53.913,0.245
2024-09-29 13:00:00,2017-09-30 13:00:00+00:00,40.845,0.186
2024-09-29 14:00:00,2017-09-30 14:00:00+00:00,31.509,0.143
2024-09-29 15:00:00,2017-09-30 15:00:00+00:00,13.736,0.063
2024-09-29 16:00:00,2017-09-30 16:00:00+00:00,4.005,0.018
2024-09-29 17:00:00,2017-09-30 17:00:00+00:00,0.0,0.0
2024-09-29 18:00:00,2017-09-30 18:00:00+00:00,0.0,0.0
2024-09-29 19:00:00,2017-09-30 19:00:00+00:00,0.0,0.0
2024-09-29 20:00:00,2017-09-30 20:00:00+00:00,0.0,0.0
2024-09-29 21:00:00,2017-09-30 21:00:00+00:00,0.0,0.0
2024-09-29 22:00:00,2017-09-30 22:00:00+00:00,0.0,0.0
2024-09-29 23:00:00,2017-09-30 23:00:00+00:00,0.0,0.0
2024-09-30 00:00:00,2017-10-01 00:00:00+00:00,0.0,0.0
2024-09-30 01:00:00,2017-10-01 01:00:00+00:00,0.0,0.0
2024-09-30 02:00:00,2017-10-01 02:00:00+00:00,0.0,0.0
2024-09-30 03:00:00,2017-10-01 03:00:00+00:00,0.0,0.0
2024-09-30 04:00:00,2017-10-01 04:00:00+00:00,0.0,0.0
2024-09-30 05:00:00,2017-10-01 05:00:00+00:00,0.0,0.0
2024-09-30 06:00:00,2017-10-01 06:00:00+00:00,25.996,0.118
2024-09-30 07:00:00,2017-10-01 07:00:00+00:00,37.552,0.171
2024-09-30 08:00:00,2017-10-01 08:00:00+00:00,85.081,0.387
2024-09-30 09:00:00,2017-10-01 09:00:00+00:00,131.941,0.601
2024-09-30 10:00:00,2017-10-01 10:00:00+00:00,130.495,0.594
2024-09-30 11:00:00,2017-10-01 11:00:00+00:00,89.002,0.405
2024-09-30 12:00:00,2017-10-01 12:00:00+00:00,50.921,0.232
2024-09-30 13:00:00,2017-10-01 13:00:00+00:00,18.229,0.083
2024-09-30 14:00:00,2017-10-01 14:00:00+00:00,7.912,0.036
2024-09-30 15:00:00,2017-10-01 15:00:00+00:00,12.72,0.058
2024-09-30 16:00:00,2017-10-01 16:00:00+00:00,4.087,0.019
2024-09-30 17:00:00,2017-10-01 17:00:00+00:00,0.0,0.0
2024-09-30 18:00:00,2017-10-01 18:00:00+00:00,0.0,0.0
2024-09-30 19:00:00,2017-10-01 19:00:00+00:00,0.0,0.0
2024-09-30 20:00:00,2017-10-01 20:00:00+00:00,0.0,0.0
2024-09-30 21:00:00,2017-10-01 21:00:00+00:00,0.0,0.0
2024-09-30 22:00:00,2017-10-01 22:00:00+00:00,0.0,0.0
2024-09-30 23:00:00,2017-10-01 23:00:00+00:00,0.0,0.0
2024-10-01 00:00:00,2017-10-02 00:00:00+00:00,0.0,0.0
2024-10-01 01:00:00,2017-10-02 01:00:00+00:00,0.0,0.0
2024-10-01 02:00:00,2017-10-02 02:00:00+00:00,0.0,0.0
